278,2451,SCO,MacLEOD Alistair (SCO),S,13,Stuart KENNEDY,,
278,2451,PER,CALDERON Marcos (PER),S,11,Juan Carlos OBLITAS,,
278,2451,SCO,MacLEOD Alistair (SCO),S,14,Tom FORSYTH,,
278,2451,PER,CALDERON Marcos (PER),S,19,Guillermo LA ROSA,,O62'
278,2451,SCO,MacLEOD Alistair (SCO),S,22,Kenny BURNS,,
278,2451,PER,CALDERON Marcos (PER),N,1,Ottorino SARTOR,,
278,2451,SCO,MacLEOD Alistair (SCO),N,2,Sandy JARDINE,,
278,2451,PER,CALDERON Marcos (PER),N,9,Percy ROJAS,,I82'
278,2451,SCO,MacLEOD Alistair (SCO),N,3,Willie DONACHIE,,
278,2451,PER,CALDERON Marcos (PER),N,12,Roberto MOSQUERA,,
278,2451,SCO,MacLEOD Alistair (SCO),N,5,Gordon McQUEEN,,
278,2451,PER,CALDERON Marcos (PER),N,13,Juan CACERES,,
278,2451,SCO,MacLEOD Alistair (SCO),N,12,Jimmy BLYTH,,
278,2451,PER,CALDERON Marcos (PER),N,14,Jose NAVARRO,,
278,2451,SCO,MacLEOD Alistair (SCO),N,15,Archie GEMMILL,,I75'
278,2451,PER,CALDERON Marcos (PER),N,15,German LEGUIA,,
